line,round,phase,log
1165,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1169,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1173,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1177,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1181,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1185,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1189,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1193,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1197,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1201,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1205,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1209,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1213,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1217,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1221,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1225,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1229,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1233,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1237,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1241,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1245,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1249,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1253,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1257,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1261,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1266,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1271,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1275,0,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1433,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1437,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1441,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1445,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1449,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1453,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1457,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1461,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1465,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1469,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1473,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1477,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1481,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1485,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1489,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1493,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1497,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1501,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1505,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1509,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1513,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1517,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1521,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1525,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1529,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1533,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1537,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1541,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1545,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1549,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1553,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1557,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1561,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1565,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1569,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1573,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1577,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1581,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1585,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1589,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1593,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1597,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1601,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1605,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1609,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1613,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1617,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1621,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1625,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1630,1,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1791,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1795,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1799,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1803,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1807,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1811,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1815,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1819,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1823,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1827,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1831,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1835,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1839,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1843,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1847,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1851,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1855,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1859,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1863,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1867,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1871,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1875,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1879,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1883,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1887,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1891,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1895,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1899,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1903,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1907,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1911,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1915,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1919,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1923,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1927,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1931,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1935,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1939,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1943,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1947,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1951,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1955,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1959,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1963,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1967,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1971,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1975,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1979,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1983,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1988,2,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2149,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2153,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2157,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2161,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2165,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2169,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2173,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2177,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2181,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2185,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2189,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2193,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2197,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2201,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2205,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2209,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2213,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2218,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2223,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2227,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2231,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2235,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2239,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2243,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2247,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2251,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2255,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2259,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2263,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2267,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2271,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2275,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2279,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2283,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2287,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2291,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2295,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2299,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2303,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2307,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2311,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2315,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2319,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2323,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2327,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2331,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2335,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2339,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2343,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2347,3,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2507,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2511,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2515,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2520,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2525,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2529,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2533,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2537,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2541,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2545,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2549,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2553,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2557,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2561,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2565,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2569,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2573,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2577,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2581,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2585,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2589,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2593,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2597,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2601,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2605,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2609,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2613,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2617,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2621,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2625,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2629,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2633,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2637,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2641,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2645,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2649,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2653,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2657,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2661,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2665,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2669,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2673,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2677,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2681,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2685,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2689,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2693,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2697,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2701,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2705,4,B,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2865,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2869,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2873,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2877,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2881,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2885,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2889,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2893,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2897,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2901,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2905,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2909,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2913,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2917,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2921,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2925,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2929,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2933,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2937,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2941,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2945,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2949,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2953,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2957,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2961,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2965,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2969,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2973,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2977,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2981,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2985,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2989,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2993,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2997,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3001,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3005,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3009,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3013,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3017,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3021,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3025,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3029,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3033,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3037,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3042,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3047,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
3051,5,A,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
