line,round,client,train_acc,train_loss,train_avg_loss,train_total,log
1160,0,16,0.490625,449.991131,0.703111,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1164,0,31,0.4875,447.7407,0.699595,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1168,0,33,0.517188,446.142904,0.697098,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1172,0,17,0.507812,448.775494,0.701212,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1176,0,43,0.470313,450.272667,0.703551,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1180,0,21,0.471875,451.553131,0.705552,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1184,0,44,0.529687,443.784554,0.693413,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1188,0,9,0.498437,449.11776,0.701746,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1192,0,14,0.48125,449.306559,0.702041,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1196,0,26,0.521875,445.435617,0.695993,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1200,0,6,0.520312,448.099791,0.700156,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1204,0,18,0.528125,444.341427,0.694283,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1208,0,41,0.535937,446.382811,0.697473,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1212,0,50,0.517188,445.733004,0.696458,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1216,0,2,0.509375,447.829739,0.699734,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1220,0,13,0.495312,451.575481,0.705587,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1224,0,38,0.489063,448.460886,0.70072,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1228,0,25,0.525,447.551071,0.699299,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1232,0,7,0.49375,446.945396,0.698352,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1236,0,24,0.509375,446.946499,0.698354,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1240,0,37,0.5,448.49131,0.700768,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1244,0,22,0.465625,450.817875,0.704403,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1248,0,20,0.5375,447.227133,0.698792,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1252,0,10,0.495312,450.96875,0.704639,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1256,0,40,0.495312,448.384571,0.700601,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1260,0,47,0.504687,446.803295,0.69813,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1264,0,4,0.471875,450.631929,0.704112,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1270,0,1,0.479687,449.952263,0.70305,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1274,0,48,0.484375,449.105938,0.701728,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1278,0,45,0.482812,450.416031,0.703775,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1436,1,3,0.5,446.700764,0.69797,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1440,1,31,0.5,447.594229,0.699366,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1444,1,24,0.5125,445.389883,0.695922,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1448,1,17,0.498437,447.152298,0.698675,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1452,1,14,0.525,444.998079,0.695309,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1456,1,29,0.515625,446.318127,0.697372,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1460,1,10,0.460938,448.525251,0.700821,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1464,1,46,0.496875,446.017078,0.696902,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1468,1,34,0.507812,449.232262,0.701925,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1472,1,38,0.467187,450.356779,0.703682,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1476,1,47,0.49375,448.288902,0.700451,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1480,1,8,0.492188,448.560099,0.700875,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1484,1,35,0.4875,450.357008,0.703683,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1488,1,20,0.507812,444.309172,0.694233,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1492,1,44,0.492188,446.852377,0.698207,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1496,1,33,0.498437,444.715143,0.694867,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1500,1,9,0.510938,443.682972,0.693255,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1504,1,23,0.5125,446.593552,0.697802,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1508,1,30,0.534375,447.264944,0.698851,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1512,1,45,0.490625,449.611912,0.702519,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1516,1,27,0.4875,447.444012,0.699131,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1520,1,43,0.49375,448.380054,0.700594,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1524,1,25,0.467187,450.627361,0.704105,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1528,1,7,0.475,449.198204,0.701872,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1532,1,42,0.496875,450.540823,0.70397,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1536,1,48,0.5,445.172388,0.695582,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1540,1,21,0.539062,442.802425,0.691879,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1544,1,11,0.4625,446.809618,0.69814,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1548,1,26,0.504687,445.387297,0.695918,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1552,1,13,0.507812,447.536055,0.699275,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1556,1,22,0.479687,449.401464,0.70219,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1560,1,4,0.48125,447.830185,0.699735,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1564,1,15,0.520312,448.276064,0.700431,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1568,1,49,0.485938,447.192774,0.698739,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1572,1,28,0.5125,449.59178,0.702487,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1576,1,19,0.470313,449.315933,0.702056,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1580,1,12,0.495312,450.008846,0.703139,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1584,1,36,0.476562,448.700851,0.701095,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1588,1,40,0.485938,446.700302,0.697969,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1592,1,2,0.484375,447.239262,0.698811,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1596,1,32,0.504687,446.484571,0.697632,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1600,1,5,0.495312,446.085749,0.697009,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1604,1,16,0.475,448.849192,0.701327,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1608,1,18,0.51875,447.406368,0.699072,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1612,1,41,0.495312,449.577198,0.702464,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1616,1,39,0.503125,446.877851,0.698247,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1620,1,6,0.5,449.280008,0.702,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1624,1,37,0.484375,448.163601,0.700256,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1628,1,50,0.490625,448.008417,0.700013,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1634,1,1,0.501563,444.464119,0.694475,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1794,2,8,0.475,448.789583,0.701234,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1798,2,25,0.521875,446.740816,0.698033,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1802,2,28,0.495312,447.334715,0.69896,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1806,2,49,0.514062,447.648201,0.69945,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1810,2,13,0.471875,452.47868,0.706998,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1814,2,6,0.490625,448.953875,0.70149,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1818,2,44,0.479687,448.541473,0.700846,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1822,2,23,0.515625,443.951952,0.693675,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1826,2,20,0.490625,445.46916,0.696046,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1830,2,27,0.525,441.774195,0.690272,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1834,2,41,0.525,444.278128,0.694185,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1838,2,47,0.51875,445.740616,0.69647,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1842,2,26,0.504687,446.779922,0.698094,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1846,2,16,0.465625,450.255333,0.703524,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1850,2,7,0.479687,447.968231,0.69995,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1854,2,39,0.501563,448.430332,0.700672,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1858,2,17,0.46875,446.730455,0.698016,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1862,2,36,0.504687,449.007483,0.701574,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1866,2,29,0.503125,448.024786,0.700039,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1870,2,9,0.504687,447.061768,0.698534,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1874,2,12,0.49375,446.323324,0.69738,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1878,2,38,0.517188,443.951363,0.693674,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1882,2,5,0.489063,450.197641,0.703434,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1886,2,2,0.496875,447.852295,0.699769,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1890,2,42,0.49375,446.799967,0.698125,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1894,2,34,0.504687,446.513063,0.697677,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1898,2,32,0.501563,448.482193,0.700753,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1902,2,18,0.451562,451.564194,0.705569,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1906,2,21,0.495312,448.340034,0.700531,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1910,2,33,0.45625,451.174738,0.704961,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1914,2,15,0.498437,448.800306,0.70125,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1918,2,19,0.492188,445.820351,0.696594,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1922,2,46,0.471875,450.891268,0.704518,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1926,2,31,0.525,447.54352,0.699287,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1930,2,45,0.490625,446.753326,0.698052,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1934,2,3,0.49375,448.66,0.701031,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1938,2,24,0.485938,446.175768,0.69715,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1942,2,11,0.507812,446.81879,0.698154,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1946,2,50,0.510938,444.472244,0.694488,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1950,2,10,0.473438,448.429298,0.700671,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1954,2,22,0.5,448.12899,0.700202,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1958,2,40,0.484375,449.780725,0.702782,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1962,2,14,0.50625,448.335354,0.700524,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1966,2,43,0.49375,447.754347,0.699616,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1970,2,48,0.503125,445.158642,0.69556,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1974,2,4,0.482812,450.430916,0.703798,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1978,2,30,0.5125,446.974363,0.698397,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1982,2,35,0.478125,447.69227,0.699519,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1986,2,37,0.4875,449.195553,0.701868,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
1992,2,1,0.496875,444.513395,0.694552,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2152,3,37,0.498437,446.574512,0.697773,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2156,3,13,0.504687,445.347942,0.695856,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2160,3,49,0.49375,448.274345,0.700429,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2164,3,24,0.514062,444.517553,0.694559,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2168,3,18,0.482812,447.104734,0.698601,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2172,3,40,0.517188,447.671137,0.699486,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2176,3,21,0.5125,443.88117,0.693564,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2180,3,11,0.4875,447.502657,0.699223,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2184,3,30,0.517188,446.064966,0.696977,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2188,3,19,0.5125,443.598877,0.693123,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2192,3,8,0.515625,447.796387,0.699682,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2196,3,6,0.48125,452.109371,0.706421,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2200,3,7,0.496875,444.975355,0.695274,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2204,3,10,0.510938,448.72715,0.701136,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2208,3,16,0.520312,444.568161,0.694638,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2212,3,29,0.457813,449.106798,0.701729,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2216,3,36,0.496875,445.327368,0.695824,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2222,3,1,0.470313,452.630733,0.707236,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2226,3,42,0.510938,446.604233,0.697819,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2230,3,2,0.471875,447.706577,0.699542,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2234,3,48,0.492188,446.978642,0.698404,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2238,3,50,0.503125,447.67012,0.699485,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2242,3,46,0.498437,446.418407,0.697529,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2246,3,38,0.534375,443.127203,0.692386,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2250,3,22,0.5,445.632313,0.6963,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2254,3,28,0.495312,446.521978,0.697691,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2258,3,17,0.523438,446.647137,0.697886,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2262,3,25,0.529687,444.670237,0.694797,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2266,3,34,0.515625,446.030447,0.696923,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2270,3,43,0.471875,449.147406,0.701793,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2274,3,26,0.490625,446.894423,0.698273,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2278,3,47,0.520312,444.757301,0.694933,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2282,3,23,0.496875,445.890865,0.696704,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2286,3,12,0.517188,443.616989,0.693152,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2290,3,39,0.510938,444.463829,0.694475,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2294,3,5,0.5,447.233644,0.698803,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2298,3,33,0.501563,445.242346,0.695691,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2302,3,15,0.54375,443.647194,0.693199,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2306,3,4,0.509375,446.329977,0.697391,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2310,3,3,0.50625,448.725325,0.701133,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2314,3,27,0.507812,444.98955,0.695296,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2318,3,45,0.515625,443.225157,0.692539,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2322,3,32,0.510938,443.49509,0.692961,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2326,3,20,0.507812,444.612194,0.694707,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2330,3,9,0.51875,444.535856,0.694587,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2334,3,41,0.539062,441.948284,0.690544,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2338,3,14,0.520312,446.746727,0.698042,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2342,3,44,0.501563,446.471987,0.697612,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2346,3,35,0.548438,441.637474,0.690059,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2350,3,31,0.557813,439.399349,0.686561,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2510,4,5,0.526563,445.401562,0.69594,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2514,4,35,0.479687,447.090656,0.698579,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2518,4,50,0.484375,444.804344,0.695007,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2524,4,1,0.523438,444.189531,0.694046,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2528,4,49,0.517188,449.336685,0.702089,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2532,4,7,0.503125,446.756536,0.698057,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2536,4,29,0.504687,445.636164,0.696307,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2540,4,27,0.554688,442.624674,0.691601,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2544,4,14,0.5,446.150089,0.69711,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2548,4,41,0.526563,443.035271,0.692243,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2552,4,26,0.525,442.120403,0.690813,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2556,4,48,0.48125,449.670406,0.70261,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2560,4,43,0.503125,447.204721,0.698757,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2564,4,18,0.509375,445.204739,0.695632,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2568,4,28,0.5125,445.165558,0.695571,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2572,4,17,0.539062,444.206909,0.694073,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2576,4,10,0.459375,449.471411,0.702299,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
2580,4,8,0.507812,446.560476,0.697751,640,results/overnight_proxy_phase_bba_orth_a_c50_r4_lr1e-2_seed0.log
